date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:18:05	332/332	---M-Z	200	added ('OK')	text/plain	date:Mon,%2017%20Oct%202022%2011:45:32%20GMT	https://www.transitionsfvs.org/robots.txt		(from )
23:18:05	83088/83088	---M-Z	200	added ('OK')	text/html	etag:W/%22ff4e3d497cdc19c7bec2fd77b3afa608%22	https://www.transitionsfvs.org/	/home/george/websites/shdh/www.transitionsfvs.org/index.html	(from )
23:18:07	6518/6518	---M-Z	200	added ('OK')	text/plain	etag:%22db7c3c19eba33f9a409b02540a44b15a%22	https://assets.squarespace.com/universal/default-favicon.ico	/home/george/websites/shdh/assets.squarespace.com/universal/default-favicon.ico	(from https://www.transitionsfvs.org/)
23:18:13	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Wed,%2019%20Oct%202022%2022:18:12%20GMT	http://static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/5a6648bf0852293e1459866b/1516652737909/imageedit_1_8798918370.png?format=1500w	/home/george/websites/shdh/static1.squarespace.com/static/5a5481e818b27dc35ee7fe27/t/5a6648bf0852293e1459866b/1516652737909/imageedit_1_8798918370.126f7.delayed	(from https://www.transitionsfvs.org/)
23:18:20	48990/48990	---M--	200	added ('OK')	image/png	etag:CMiqnaO+nOsCEAE=	https://images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1516652735964-5I2DL6WWRAC66CXAFF7L/imageedit_1_8798918370.png?content-type=image%2Fpng	/home/george/websites/shdh/images.squarespace-cdn.com/content/5a5481e818b27dc35ee7fe27/1516652735964-5I2DL6WWRAC66CXAFF7L/imageedit_1_87989183705d45.png	(from https://www.transitionsfvs.org/)
23:18:21	8/8	---M--	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2022:18:21%20GMT	https://images.squarespace-cdn.com/	/home/george/websites/shdh/images.squarespace-cdn.com/index.html	(from https://www.transitionsfvs.org/)
23:18:22	172/172	---MC-	200	added ('OK')	text/css	date:Wed,%2019%20Oct%202022%2022:18:20%20GMT	https://fonts.googleapis.com/css2?family=Alice:wght@400	/home/george/websites/shdh/fonts.googleapis.com/css26b54.css	(from https://www.transitionsfvs.org/)
23:18:22	43523/43523	---M-Z	200	added ('OK')	text/javascript	etag:%22f4b230dad791cfb9f8ea64c9781aadfb%22	http://assets.squarespace.com/@sqs/polyfiller/1.2.2/legacy.js	/home/george/websites/shdh/assets.squarespace.com/@sqs/polyfiller/1.2.2/legacy.js	(from https://www.transitionsfvs.org/)
23:18:24	82046/82046	---M-Z	200	added ('OK')	text/javascript	etag:%2203e5ef7c77d113abf6178fce61ec6344%22	http://assets.squarespace.com/@sqs/polyfiller/1.2.2/modern.js	/home/george/websites/shdh/assets.squarespace.com/@sqs/polyfiller/1.2.2/modern.js	(from https://www.transitionsfvs.org/)
23:18:26	44636/44636	---M-Z	200	added ('OK')	text/javascript	etag:%223c0cc0a12a4e00257cea8d2b4c05859d%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-7f44813b1a3679299cc2a-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-7f44813b1a3679299cc2a-min.en-US.js	(from https://www.transitionsfvs.org/)
23:18:32	121914/121914	---M-Z	200	added ('OK')	text/javascript	etag:%226831fbfbcaefb323e1bca77209107e61%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-83b0e6eb9a2c7557ad4c0-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-83b0e6eb9a2c7557ad4c0-min.en-US.js	(from https://www.transitionsfvs.org/)
23:18:42	575859/575859	---M-Z	200	added ('OK')	text/javascript	etag:%225c13c40151c71b4c8992acfa110f6acb%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-98bddc81dc37f44faa7b2-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-98bddc81dc37f44faa7b2-min.en-US.js	(from https://www.transitionsfvs.org/)
23:18:47	245961/245961	---M-Z	200	added ('OK')	text/javascript	etag:%229efe89a13d42fcd96fbf320485561190%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-a30753685e88d3c1847ad-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-a30753685e88d3c1847ad-min.en-US.js	(from https://www.transitionsfvs.org/)
23:18:53	25682/25682	---M-Z	200	added ('OK')	text/javascript	etag:%22d9e1be989a5dcd45589ea4743b248831%22	http://assets.squarespace.com/universal/scripts-compressed/performance-7532c45b5785b33eab5ea-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/performance-7532c45b5785b33eab5ea-min.en-US.js	(from https://www.transitionsfvs.org/)
23:18:58	818/818	---M--	200	added ('OK')	application/rss+xml	etag:W/%22c6bbcbeb9b7bd8cc8b4eb982c4459454%22	https://www.transitionsfvs.org/home-2?format=rss	/home/george/websites/shdh/www.transitionsfvs.org/home-2a409	(from https://www.transitionsfvs.org/)
23:18:59	749442/749442	---M-Z	200	added ('OK')	text/javascript	etag:%2294e8627cf882adae5fb2ebfa8162abbc%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-374f13aa8d70c6f34d066-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-vendors-374f13aa8d70c6f34d066-min.en-US.js	(from https://www.transitionsfvs.org/)
23:19:04	936907/936907	---M-Z	200	added ('OK')	text/javascript	etag:%229a7e1cdfec8abac5e6151bcd855dd0d8%22	http://assets.squarespace.com/universal/scripts-compressed/common-24cad2b6a504737161e5a-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-24cad2b6a504737161e5a-min.en-US.js	(from https://www.transitionsfvs.org/)
23:19:11	104162/104162	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2019%20Oct%202022%2022:19:00%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/george/websites/shdh/connect.facebook.net/en_US/fbevents.js	(from https://www.transitionsfvs.org/)
23:19:14	48990/48990	---M--	200	added ('OK')	image/png	etag:CMiqnaO+nOsCEAE=	http://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1516652735964-5I2DL6WWRAC66CXAFF7L/imageedit_1_8798918370.png?format=1500w	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1516652735964-5I2DL6WWRAC66CXAFF7L/imageedit_1_879891837026f7.png	(from https://www.transitionsfvs.org/)
23:19:14	8459/8459	---M--	200	added ('OK')	image/svg+xml	etag:W/%22e7550bd45f9f1338ff36da13a5ca16f0%22	https://www.transitionsfvs.org/assets/ui-icons.svg	/home/george/websites/shdh/www.transitionsfvs.org/assets/ui-icons.svg	(from https://www.transitionsfvs.org/)
23:19:14	915356/915356	---M-Z	200	added ('OK')	text/css	date:Wed,%2019%20Oct%202022%2022:18:58%20GMT	https://static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css	/home/george/websites/shdh/static1.squarespace.com/static/sitecss/5a5481e818b27dc35ee7fe27/126/55f0aac0e4b0f0a5b7e0b22e/5a5e9e1b53450ae875ec5799/349/site.css	(from https://www.transitionsfvs.org/)
23:19:15	54054/54054	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2019:12:06%20GMT	https://www.transitionsfvs.org/search	/home/george/websites/shdh/www.transitionsfvs.org/search.html	(from https://www.transitionsfvs.org/)
23:19:17	154669/154669	---M-Z	200	added ('OK')	text/html	etag:W/%22306d090d91d73f03464e52a0e2248a75%22	https://www.transitionsfvs.org/programs-1	/home/george/websites/shdh/www.transitionsfvs.org/programs-1.html	(from https://www.transitionsfvs.org/)
23:19:19	62848/62848	---M-Z	200	added ('OK')	text/html	etag:W/%220a2fbcd91cd797524f22c259f3d55312%22	https://www.transitionsfvs.org/impact	/home/george/websites/shdh/www.transitionsfvs.org/impact.html	(from https://www.transitionsfvs.org/)
23:19:20	62559/62559	---M-Z	200	added ('OK')	text/html	etag:W/%223b3c7fb8cf6321ff94d7dc4418ad785c%22	https://www.transitionsfvs.org/contactus	/home/george/websites/shdh/www.transitionsfvs.org/contactus.html	(from https://www.transitionsfvs.org/)
23:19:22	58080/58080	---M-Z	200	added ('OK')	text/html	etag:W/%224c5cf86ea8ca238af83475d77f02b871--gzip%22	https://www.transitionsfvs.org/mission	/home/george/websites/shdh/www.transitionsfvs.org/mission.html	(from https://www.transitionsfvs.org/)
23:19:24	55244/55244	---M-Z	200	added ('OK')	text/html	etag:W/%224e2bc086d8c663fae57bb573a9701c7d%22	https://www.transitionsfvs.org/directors	/home/george/websites/shdh/www.transitionsfvs.org/directors.html	(from https://www.transitionsfvs.org/)
23:19:25	82382/82382	---M-Z	200	added ('OK')	text/html	etag:W/%2286b79c72793c3efd11b8c04c923326dd%22	https://www.transitionsfvs.org/partners	/home/george/websites/shdh/www.transitionsfvs.org/partners.html	(from https://www.transitionsfvs.org/)
23:19:26	89987/89987	---M-Z	200	added ('OK')	text/html	etag:W/%2248987adb927af0514a539669fe69e8d9%22	https://www.transitionsfvs.org/volunteer/internships	/home/george/websites/shdh/www.transitionsfvs.org/volunteer/internships.html	(from https://www.transitionsfvs.org/)
23:19:28	76159/76159	---M-Z	200	added ('OK')	text/html	etag:W/%2217ad08fc82b00678e8fb4ed8d55cacfa%22	https://www.transitionsfvs.org/donate-3	/home/george/websites/shdh/www.transitionsfvs.org/donate-3.html	(from https://www.transitionsfvs.org/)
23:19:30	57271/57271	---M-Z	200	added ('OK')	text/html	etag:W/%22bb6012db530f86c6f7c06e6a91fb381d%22	https://www.transitionsfvs.org/supporting-a-survivor	/home/george/websites/shdh/www.transitionsfvs.org/supporting-a-survivor.html	(from https://www.transitionsfvs.org/)
23:19:31	109911/109911	---M-Z	200	added ('OK')	text/html	etag:W/%22b0853f89f79b57780bd5efd0da12e6c1--gzip%22	https://www.transitionsfvs.org/events	/home/george/websites/shdh/www.transitionsfvs.org/events.html	(from https://www.transitionsfvs.org/)
23:19:33	59263/59263	---MCZ	200	added ('OK')	text/html	etag:W/%223274885c2bb296b37764b888fa645986--gzip%22	https://www.transitionsfvs.org/2022-fast-funky-5k-runwalk	/home/george/websites/shdh/www.transitionsfvs.org/2022-fast-funky-5k-runwalk.html	(from https://www.transitionsfvs.org/)
23:19:34	0/0	---M--	302	error ('Found')	text/html	etag:W/%2230b5928fd565e93e4fce5645ceb2bb67%22	https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.1f.delayed	(from https://www.transitionsfvs.org/)
23:19:36	0/0	---M--	302	error ('Found')	text/html	etag:W/%22d28122346b7b465f43c30617a14615a1%22	https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.20.delayed	(from https://www.transitionsfvs.org/)
23:19:37	0/0	---M--	302	error ('Found')	text/html	etag:W/%22a10b908706dc17f8802249b9f471b362%22	https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.21.delayed	(from https://www.transitionsfvs.org/)
23:19:40	826862/826862	---M--	200	added ('OK')	image/jpeg	etag:CJ3y99m9nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1516650005641-SWYECQ976INFTXT5XSHA/Woman_staring_out_window.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1516650005641-SWYECQ976INFTXT5XSHA/Woman_staring_out_window.jpg	(from https://www.transitionsfvs.org/)
23:19:41	53728/53728	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%220dc8122103a45baa8ee2fa0aa5443601%22	https://www.transitionsfvs.org/volunteer	/home/george/websites/shdh/www.transitionsfvs.org/volunteer.23.delayed	(from https://www.transitionsfvs.org/)
23:19:47	943705/943705	---M--	200	added ('OK')	image/png	etag:CJ/638KnzvoCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665152247661-P9VSLURRK2I32HT80QTO/2022+Hampton+Vigil+(3).png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665152247661-P9VSLURRK2I32HT80QTO/2022+Hampton+Vigil+(3).png	(from https://www.transitionsfvs.org/)
23:19:49	862471/862471	---M--	200	added ('OK')	image/png	etag:COac9NKnzvoCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665152280338-36UGCSBSN8EUE4S0N14D/DV+Month+Donation+Drive+Items.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665152280338-36UGCSBSN8EUE4S0N14D/DV+Month+Donation+Drive+Items.png	(from https://www.transitionsfvs.org/)
23:19:49	619449/619449	---M--	200	added ('OK')	image/png	etag:CJLz48j5ivkCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1658439763203-P7VRIJALSOFOU4FPH26V/Fast+%26+Funky+2022+5k+Run+Flyer+(1).png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1658439763203-P7VRIJALSOFOU4FPH26V/Fast+&+Funky+2022+5k+Run+Flyer+(1).png	(from https://www.transitionsfvs.org/)
23:19:56	233676/233676	---M--	200	added ('OK')	image/jpeg	etag:CO77wdKvpfMCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1632959354090-0N3SUJ993XM2ET1C1HD9/Group+Flyer-page0001.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1632959354090-0N3SUJ993XM2ET1C1HD9/Group+Flyer-page0001.jpg	(from https://www.transitionsfvs.org/)
23:19:57	136447/136447	---M-Z	200	added ('OK')	application/javascript	etag:W/%2233717d3279e74c9fe5e9bb7a75b6c3fb--gzip%22	https://static1.squarespace.com/static/ta/55f0a9b0e4b0f3eb70352f6d/349/scripts/site-bundle.js	/home/george/websites/shdh/static1.squarespace.com/static/ta/55f0a9b0e4b0f3eb70352f6d/349/scripts/site-bundle.js	(from https://www.transitionsfvs.org/)
23:19:57	983600/983600	---M--	200	added ('OK')	image/png	etag:CKDEwtKnzvoCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665152280355-OVODV2EAERGP2OIKX2PS/DV+Month+donation+Site+FINAL.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665152280355-OVODV2EAERGP2OIKX2PS/DV+Month+donation+Site+FINAL.png	(from https://www.transitionsfvs.org/)
23:19:59	85589/85589	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js	/home/george/websites/shdh/ajax.googleapis.com/ajax/libs/jquery/2.2.0/jquery.min.js	(from https://www.transitionsfvs.org/)
23:19:59	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Oct%202022%2022:19:58%20GMT	https://images.squarespace-cdn.com/robots.txt		(from https://www.transitionsfvs.org/)
23:20:00	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2019%20Oct%202022%2022:19:59%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.transitionsfvs.org/)
23:20:06	45253/45253	---M-Z	200	added ('OK')	text/javascript	etag:%22d403939a48cc9ff66690c4500a1d8931%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-b5ba2d3b7363ca2521c67-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-b5ba2d3b7363ca2521c67-min.en-US.js	(from https://www.transitionsfvs.org/search)
23:20:09	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.2f.delayed	(from https://www.transitionsfvs.org/search)
23:20:09	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.30.delayed	(from https://www.transitionsfvs.org/search)
23:20:09	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.31.delayed	(from https://www.transitionsfvs.org/search)
23:20:14	44921/44921	---M-Z	200	added ('OK')	text/javascript	etag:%2243558c8c84b25605f9ef8d63d5006821%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-5f216cbdecc0d52421554-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-5f216cbdecc0d52421554-min.en-US.js	(from https://www.transitionsfvs.org/programs-1)
23:20:17	245971/245971	---M-Z	200	added ('OK')	text/javascript	etag:%22ff401016dabf83b96a4ad64dfbd64596%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-9b2a74c45b27271fd111d-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-9b2a74c45b27271fd111d-min.en-US.js	(from https://www.transitionsfvs.org/search)
23:20:17	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.34.delayed	(from https://www.transitionsfvs.org/programs-1)
23:20:17	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.35.delayed	(from https://www.transitionsfvs.org/programs-1)
23:20:17	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.36.delayed	(from https://www.transitionsfvs.org/programs-1)
23:20:40	749624/749624	---M-Z	200	added ('OK')	text/javascript	etag:%22b411f55d47d08e6f80599a86270b09e9%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-a2c70f2cf6f9b6f5fe645-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-vendors-a2c70f2cf6f9b6f5fe645-min.en-US.js	(from https://www.transitionsfvs.org/search)
23:20:50	936560/936560	---M-Z	200	added ('OK')	text/javascript	etag:%22d6aba6200c2546e3f296bc110dc4b1d7%22	http://assets.squarespace.com/universal/scripts-compressed/common-9ec21d4227029e53988ef-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-9ec21d4227029e53988ef-min.en-US.js	(from https://www.transitionsfvs.org/search)
23:20:54	936528/936528	---M-Z	200	added ('OK')	text/javascript	etag:%226d6255e09f35c0fec979ce78e8790201%22	http://assets.squarespace.com/universal/scripts-compressed/common-944b6eab69aef4902350b-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/common-944b6eab69aef4902350b-min.en-US.js	(from https://www.transitionsfvs.org/programs-1)
23:20:59	508453/508453	---M--	200	added ('OK')	image/jpeg	etag:COOL5sL03voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665722673991-8ZITLK9AHVNM8HARK3WQ/unsplash-image-4V9Wwn-m3BM.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665722673991-8ZITLK9AHVNM8HARK3WQ/unsplash-image-4V9Wwn-m3BM.jpg	(from https://www.transitionsfvs.org/programs-1)
23:20:59	265501/265501	---M--	200	added ('OK')	image/jpeg	etag:CJSX5bDw3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665721562275-3D3NUZ9OON6KU9Q6O9JR/unsplash-image-rgJ1J8SDEAY.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665721562275-3D3NUZ9OON6KU9Q6O9JR/unsplash-image-rgJ1J8SDEAY.jpg	(from https://www.transitionsfvs.org/programs-1)
23:21:00	275594/275594	---M--	200	added ('OK')	image/jpeg	etag:COSU3cjv3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665721344327-SFHUMIXSLOEZ99AKDC4D/unsplash-image-89bQBucvJdw.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665721344327-SFHUMIXSLOEZ99AKDC4D/unsplash-image-89bQBucvJdw.jpg	(from https://www.transitionsfvs.org/programs-1)
23:21:01	225670/225670	---M--	200	added ('OK')	image/jpeg	etag:CLXF7Yfv3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665721208299-4VRHVQ265K9X1SD38U1M/unsplash-image-DFtjXYd5Pto.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665721208299-4VRHVQ265K9X1SD38U1M/unsplash-image-DFtjXYd5Pto.jpg	(from https://www.transitionsfvs.org/programs-1)
23:21:01	203509/203509	---M--	200	added ('OK')	image/jpeg	etag:CKKs+v3s3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665720650377-VAOUJKFZBUF6IUPJ8GL4/unsplash-image-veNb0DDegzE.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665720650377-VAOUJKFZBUF6IUPJ8GL4/unsplash-image-veNb0DDegzE.jpg	(from https://www.transitionsfvs.org/programs-1)
23:21:02	131584/131584	---M--	200	added ('OK')	image/jpeg	etag:CM/fpfjn3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665719296707-003VSIKCVU115TTMC9FJ/unsplash-image-x-SXHrnVSRI.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665719296707-003VSIKCVU115TTMC9FJ/unsplash-image-x-SXHrnVSRI.jpg	(from https://www.transitionsfvs.org/programs-1)
23:21:07	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.3f.delayed	(from https://www.transitionsfvs.org/impact)
23:21:07	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.40.delayed	(from https://www.transitionsfvs.org/impact)
23:21:07	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.41.delayed	(from https://www.transitionsfvs.org/impact)
23:21:09	45253/45253	---M-Z	200	added ('OK')	text/javascript	etag:%225c1d8aa63b7651dfd11fd6305513a4e1%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-d41f6cf84139c06bc8ec6-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-d41f6cf84139c06bc8ec6-min.en-US.js	(from https://www.transitionsfvs.org/impact)
23:21:13	44636/44636	---M-Z	200	added ('OK')	text/javascript	etag:%22ea75651d001d6bc9a6e26a573e1bdc37%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-55a9c8db448610f9499fc-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-55a9c8db448610f9499fc-min.en-US.js	(from https://www.transitionsfvs.org/contactus)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.44.delayed	(from https://www.transitionsfvs.org/contactus)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.45.delayed	(from https://www.transitionsfvs.org/contactus)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.46.delayed	(from https://www.transitionsfvs.org/contactus)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.47.delayed	(from https://www.transitionsfvs.org/mission)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.48.delayed	(from https://www.transitionsfvs.org/mission)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.49.delayed	(from https://www.transitionsfvs.org/mission)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.4a.delayed	(from https://www.transitionsfvs.org/directors)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.4b.delayed	(from https://www.transitionsfvs.org/directors)
23:21:13	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.4c.delayed	(from https://www.transitionsfvs.org/directors)
23:21:22	44636/44636	---M-Z	200	added ('OK')	text/javascript	etag:%22bbd9f189cb09e24082d2650d266ba1d3%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-b427727925bafe0b53fb1-min.en-US.js	/home/george/websites/shdh/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-b427727925bafe0b53fb1-min.en-US.js	(from https://www.transitionsfvs.org/partners)
23:21:22	216985/216985	---M--	200	added ('OK')	image/jpeg	etag:CN7in5rp3voCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665719635253-FWUHYS0TB1P06BVGY3JP/unsplash-image-TZCppMjaOHU.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1665719635253-FWUHYS0TB1P06BVGY3JP/unsplash-image-TZCppMjaOHU.jpg	(from https://www.transitionsfvs.org/programs-1)
23:21:22	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/about	/home/george/websites/shdh/www.transitionsfvs.org/about.4f.delayed	(from https://www.transitionsfvs.org/partners)
23:21:22	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/how-you-can-help	/home/george/websites/shdh/www.transitionsfvs.org/how-you-can-help.50.delayed	(from https://www.transitionsfvs.org/partners)
23:21:22	0/-1	---M--	302	error ('')			https://www.transitionsfvs.org/news-events	/home/george/websites/shdh/www.transitionsfvs.org/news-events.51.delayed	(from https://www.transitionsfvs.org/partners)
23:21:47	13871/13871	---M--	200	added ('OK')	image/png	etag:CLeO1+29nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034643-25717SCG5IYJ4ANOINRR/Bernadine.png	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1518224034643-25717SCG5IYJ4ANOINRR/Bernadine.png	(from https://www.transitionsfvs.org/partners)
23:21:49	19450/19450	---M--	200	added ('OK')	image/jpeg	etag:CN3akKC+nOsCEAE=	https://images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1517075153906-4JOJ12UT3GIKOVM4CZMM/unnamed-14.jpg	/home/george/websites/shdh/images.squarespace-cdn.com/content/v1/5a5481e818b27dc35ee7fe27/1517075153906-4JOJ12UT3GIKOVM4CZMM/unnamed-14.jpg	(from https://www.transitionsfvs.org/partners)
